SimulationSecond ReceiveRate PacketsReceived NumberOfSinks RoutingProtocol TransmissionPower WavePktsSent WavePtksReceived WavePktsPpr ExpectedWavePktsReceived ExpectedWavePktsInCoverageReceived BSM_PDR1 BSM_PDR2 BSM_PDR3 BSM_PDR4 BSM_PDR5 BSM_PDR6 BSM_PDR7 BSM_PDR8 BSM_PDR9 BSM_PDR10 MacPhyOverhead
103 18.432 36 10 protocol 7.5 670 0 0 1018 0 0 0 0 0 0 0 0 0 0 0 1491.15
104 18.432 36 10 protocol 7.5 670 0 0 992 0 0 0 0 0 0 0 0 0 0 0 1485.64
105 18.432 36 10 protocol 7.5 670 0 0 1075 0 0 0 0 0 0 0 0 0 0 0 1480.13
106 18.432 36 10 protocol 7.5 670 0 0 1017 0 0 0 0 0 0 0 0 0 0 0 1472
107 18.432 36 10 protocol 7.5 670 0 0 1103 0 0 0 0 0 0 0 0 0 0 0 1466.62
108 18.432 36 10 protocol 7.5 670 0 0 1151 0 0 0 0 0 0 0 0 0 0 0 1461.29
109 18.432 36 10 protocol 7.5 670 0 0 1138 0 0 0 0 0 0 0 0 0 0 0 1455.99
110 18.432 36 10 protocol 7.5 670 0 0 1187 0 0 0 0 0 0 0 0 0 0 0 1450.57
111 18.432 36 10 protocol 7.5 670 0 0 1310 0 0 0 0 0 0 0 0 0 0 0 1445.35
112 18.432 36 10 protocol 7.5 670 0 0 1316 0 0 0 0 0 0 0 0 0 0 0 1440.01
113 18.432 36 10 protocol 7.5 670 0 0 1341 0 0 0 0 0 0 0 0 0 0 0 1434.78
114 18.432 36 10 protocol 7.5 670 0 0 1362 0 0 0 0 0 0 0 0 0 0 0 1428.7
115 18.432 36 10 protocol 7.5 670 0 0 1358 0 0 0 0 0 0 0 0 0 0 0 1423.07
116 17.92 35 10 protocol 7.5 670 0 0 1295 0 0 0 0 0 0 0 0 0 0 0 1411.5
117 18.432 36 10 protocol 7.5 670 0 0 1252 0 0 0 0 0 0 0 0 0 0 0 1404.69
118 18.432 36 10 protocol 7.5 670 0 0 1202 0 0 0 0 0 0 0 0 0 0 0 1399.25
119 18.432 36 10 protocol 7.5 670 0 0 1163 0 0 0 0 0 0 0 0 0 0 0 1393.7
120 18.432 36 10 protocol 7.5 670 0 0 1086 0 0 0 0 0 0 0 0 0 0 0 1388.23
121 18.432 36 10 protocol 7.5 670 0 0 1104 0 0 0 0 0 0 0 0 0 0 0 1383.03
122 18.432 36 10 protocol 7.5 670 0 0 1110 0 0 0 0 0 0 0 0 0 0 0 1377.29
123 18.432 36 10 protocol 7.5 670 0 0 1081 0 0 0 0 0 0 0 0 0 0 0 1371.74
124 18.432 36 10 protocol 7.5 670 0 0 999 0 0 0 0 0 0 0 0 0 0 0 1365.89
125 18.432 36 10 protocol 7.5 670 0 0 1010 0 0 0 0 0 0 0 0 0 0 0 1358.65
126 17.408 34 10 protocol 7.5 670 0 0 1062 0 0 0 0 0 0 0 0 0 0 0 1345.16
127 18.432 36 10 protocol 7.5 670 0 0 1102 0 0 0 0 0 0 0 0 0 0 0 1337.95
128 17.92 35 10 protocol 7.5 670 0 0 1219 0 0 0 0 0 0 0 0 0 0 0 1330.89
129 18.432 36 10 protocol 7.5 670 0 0 1204 0 0 0 0 0 0 0 0 0 0 0 1321.38
130 18.432 36 10 protocol 7.5 670 0 0 1184 0 0 0 0 0 0 0 0 0 0 0 1314.54
131 16.384 32 10 protocol 7.5 670 0 0 1219 0 0 0 0 0 0 0 0 0 0 0 1305.78
132 16.384 32 10 protocol 7.5 670 0 0 1240 0 0 0 0 0 0 0 0 0 0 0 1292.3
133 17.92 35 10 protocol 7.5 670 0 0 1260 0 0 0 0 0 0 0 0 0 0 0 1281.13
134 18.432 36 10 protocol 7.5 670 0 0 1188 0 0 0 0 0 0 0 0 0 0 0 1276.61
135 18.432 36 10 protocol 7.5 670 0 0 1266 0 0 0 0 0 0 0 0 0 0 0 1272.2
136 18.432 36 10 protocol 7.5 670 0 0 1308 0 0 0 0 0 0 0 0 0 0 0 1196.19
137 19.456 38 10 protocol 7.5 670 0 0 1168 0 0 0 0 0 0 0 0 0 0 0 1191.8
138 18.432 36 10 protocol 7.5 670 0 0 1192 0 0 0 0 0 0 0 0 0 0 0 1162.46
139 18.432 36 10 protocol 7.5 670 0 0 1040 0 0 0 0 0 0 0 0 0 0 0 1158.82
140 18.432 36 10 protocol 7.5 670 0 0 1084 0 0 0 0 0 0 0 0 0 0 0 1155.21
141 18.432 36 10 protocol 7.5 670 0 0 1201 0 0 0 0 0 0 0 0 0 0 0 1151.61
142 18.432 36 10 protocol 7.5 670 0 0 1206 0 0 0 0 0 0 0 0 0 0 0 1148.04
143 18.432 36 10 protocol 7.5 670 0 0 1172 0 0 0 0 0 0 0 0 0 0 0 1127.52
144 18.432 36 10 protocol 7.5 670 0 0 1167 0 0 0 0 0 0 0 0 0 0 0 1123.9
145 18.432 36 10 protocol 7.5 670 0 0 1169 0 0 0 0 0 0 0 0 0 0 0 1120.32
146 18.432 36 10 protocol 7.5 670 0 0 1222 0 0 0 0 0 0 0 0 0 0 0 1116.18
147 18.432 36 10 protocol 7.5 670 0 0 1248 0 0 0 0 0 0 0 0 0 0 0 1111.46
148 18.432 36 10 protocol 7.5 670 0 0 1203 0 0 0 0 0 0 0 0 0 0 0 1107.58
149 16.384 32 10 protocol 7.5 670 0 0 1214 0 0 0 0 0 0 0 0 0 0 0 1099.93
150 17.408 34 10 protocol 7.5 670 0 0 1250 0 0 0 0 0 0 0 0 0 0 0 1090.8
151 18.432 36 10 protocol 7.5 670 0 0 1191 0 0 0 0 0 0 0 0 0 0 0 1070.31
152 18.432 36 10 protocol 7.5 670 0 0 1148 0 0 0 0 0 0 0 0 0 0 0 1067.48
153 18.432 36 10 protocol 7.5 670 0 0 1168 0 0 0 0 0 0 0 0 0 0 0 1064.6
154 18.432 36 10 protocol 7.5 670 0 0 1180 0 0 0 0 0 0 0 0 0 0 0 1061.2
155 16.896 33 10 protocol 7.5 670 0 0 1097 0 0 0 0 0 0 0 0 0 0 0 1054.35
156 18.432 36 10 protocol 7.5 670 0 0 1072 0 0 0 0 0 0 0 0 0 0 0 1046.94
157 18.944 37 10 protocol 7.5 670 0 0 1022 0 0 0 0 0 0 0 0 0 0 0 1043.67
158 18.432 36 10 protocol 7.5 670 0 0 1044 0 0 0 0 0 0 0 0 0 0 0 1040.8
159 18.432 36 10 protocol 7.5 670 0 0 1006 0 0 0 0 0 0 0 0 0 0 0 1037.99
160 18.432 36 10 protocol 7.5 670 0 0 952 0 0 0 0 0 0 0 0 0 0 0 1035.19
161 18.432 36 10 protocol 7.5 670 0 0 950 0 0 0 0 0 0 0 0 0 0 0 1025.74
162 18.432 36 10 protocol 7.5 670 0 0 1010 0 0 0 0 0 0 0 0 0 0 0 1023.05
163 18.432 36 10 protocol 7.5 670 0 0 1018 0 0 0 0 0 0 0 0 0 0 0 1020.14
164 18.432 36 10 protocol 7.5 670 0 0 985 0 0 0 0 0 0 0 0 0 0 0 1017.09
165 16.384 32 10 protocol 7.5 670 0 0 1010 0 0 0 0 0 0 0 0 0 0 0 1009.62
166 18.944 37 10 protocol 7.5 670 0 0 1042 0 0 0 0 0 0 0 0 0 0 0 1006.07
167 17.92 35 10 protocol 7.5 670 0 0 1110 0 0 0 0 0 0 0 0 0 0 0 1002.66
168 18.432 36 10 protocol 7.5 670 0 0 1184 0 0 0 0 0 0 0 0 0 0 0 998.027
169 17.92 35 10 protocol 7.5 670 0 0 1220 0 0 0 0 0 0 0 0 0 0 0 992.724
170 18.432 36 10 protocol 7.5 670 0 0 1264 0 0 0 0 0 0 0 0 0 0 0 987.138
171 18.944 37 10 protocol 7.5 670 0 0 1218 0 0 0 0 0 0 0 0 0 0 0 976.266
172 17.92 35 10 protocol 7.5 670 0 0 1136 0 0 0 0 0 0 0 0 0 0 0 971.91
173 17.408 34 10 protocol 7.5 670 0 0 1044 0 0 0 0 0 0 0 0 0 0 0 963.997
174 15.36 30 10 protocol 7.5 670 0 0 1002 0 0 0 0 0 0 0 0 0 0 0 952.246
175 14.336 28 10 protocol 7.5 670 0 0 988 0 0 0 0 0 0 0 0 0 0 0 945.715
176 17.408 34 10 protocol 7.5 670 0 0 992 0 0 0 0 0 0 0 0 0 0 0 942.023
177 16.384 32 10 protocol 7.5 670 0 0 1034 0 0 0 0 0 0 0 0 0 0 0 938.936
178 16.384 32 10 protocol 7.5 670 0 0 1075 0 0 0 0 0 0 0 0 0 0 0 935.654
179 16.384 32 10 protocol 7.5 670 0 0 1151 0 0 0 0 0 0 0 0 0 0 0 931.857
180 15.36 30 10 protocol 7.5 670 0 0 1206 0 0 0 0 0 0 0 0 0 0 0 925.919
181 16.896 33 10 protocol 7.5 670 0 0 1180 0 0 0 0 0 0 0 0 0 0 0 921.056
182 16.384 32 10 protocol 7.5 670 0 0 1202 0 0 0 0 0 0 0 0 0 0 0 917.672
183 14.848 29 10 protocol 7.5 670 0 0 1190 0 0 0 0 0 0 0 0 0 0 0 912.294
184 16.384 32 10 protocol 7.5 670 0 0 1268 0 0 0 0 0 0 0 0 0 0 0 906.108
185 16.384 32 10 protocol 7.5 670 0 0 1294 0 0 0 0 0 0 0 0 0 0 0 902.54
186 15.36 30 10 protocol 7.5 670 0 0 1338 0 0 0 0 0 0 0 0 0 0 0 895.908
187 16.384 32 10 protocol 7.5 670 0 0 1238 0 0 0 0 0 0 0 0 0 0 0 892.981
188 16.384 32 10 protocol 7.5 670 0 0 1286 0 0 0 0 0 0 0 0 0 0 0 890.008
189 16.384 32 10 protocol 7.5 670 0 0 1216 0 0 0 0 0 0 0 0 0 0 0 887.153
190 16.384 32 10 protocol 7.5 670 0 0 1122 0 0 0 0 0 0 0 0 0 0 0 884.373
191 16.384 32 10 protocol 7.5 670 0 0 1092 0 0 0 0 0 0 0 0 0 0 0 879.914
192 16.384 32 10 protocol 7.5 670 0 0 1064 0 0 0 0 0 0 0 0 0 0 0 877.087
193 16.384 32 10 protocol 7.5 670 0 0 1196 0 0 0 0 0 0 0 0 0 0 0 874.192
194 15.872 31 10 protocol 7.5 670 0 0 1223 0 0 0 0 0 0 0 0 0 0 0 870.834
195 15.36 30 10 protocol 7.5 670 0 0 1143 0 0 0 0 0 0 0 0 0 0 0 866.683
196 14.336 28 10 protocol 7.5 670 0 0 1111 0 0 0 0 0 0 0 0 0 0 0 862.452
197 14.336 28 10 protocol 7.5 670 0 0 1097 0 0 0 0 0 0 0 0 0 0 0 858.177
198 14.336 28 10 protocol 7.5 670 0 0 1020 0 0 0 0 0 0 0 0 0 0 0 853.888
199 13.824 27 10 protocol 7.5 670 0 0 976 0 0 0 0 0 0 0 0 0 0 0 848.162
200 14.336 28 10 protocol 7.5 670 0 0 1004 0 0 0 0 0 0 0 0 0 0 0 843.999
201 14.336 28 10 protocol 7.5 670 0 0 1039 0 0 0 0 0 0 0 0 0 0 0 839.242
202 14.336 28 10 protocol 7.5 670 0 0 958 0 0 0 0 0 0 0 0 0 0 0 835.408
203 14.336 28 10 protocol 7.5 670 0 0 913 0 0 0 0 0 0 0 0 0 0 0 831.606
204 14.336 28 10 protocol 7.5 670 0 0 820 0 0 0 0 0 0 0 0 0 0 0 827.66
205 14.336 28 10 protocol 7.5 670 0 0 830 0 0 0 0 0 0 0 0 0 0 0 823.778
206 14.336 28 10 protocol 7.5 670 0 0 827 0 0 0 0 0 0 0 0 0 0 0 819.61
207 14.336 28 10 protocol 7.5 670 0 0 842 0 0 0 0 0 0 0 0 0 0 0 815.871
208 15.36 30 10 protocol 7.5 670 0 0 880 0 0 0 0 0 0 0 0 0 0 0 810.624
209 16.384 32 10 protocol 7.5 670 0 0 892 0 0 0 0 0 0 0 0 0 0 0 807.227
210 16.384 32 10 protocol 7.5 670 0 0 882 0 0 0 0 0 0 0 0 0 0 0 803.854
211 16.384 32 10 protocol 7.5 670 0 0 810 0 0 0 0 0 0 0 0 0 0 0 799.771
212 16.384 32 10 protocol 7.5 670 0 0 791 0 0 0 0 0 0 0 0 0 0 0 796.386
213 16.384 32 10 protocol 7.5 670 0 0 800 0 0 0 0 0 0 0 0 0 0 0 792.833
214 16.384 32 10 protocol 7.5 670 0 0 904 0 0 0 0 0 0 0 0 0 0 0 789.094
215 15.872 31 10 protocol 7.5 670 0 0 938 0 0 0 0 0 0 0 0 0 0 0 784.259
216 17.92 35 10 protocol 7.5 670 0 0 952 0 0 0 0 0 0 0 0 0 0 0 780.203
217 16.384 32 10 protocol 7.5 670 0 0 970 0 0 0 0 0 0 0 0 0 0 0 776.486
218 16.384 32 10 protocol 7.5 670 0 0 1060 0 0 0 0 0 0 0 0 0 0 0 772.744
219 18.432 36 10 protocol 7.5 670 0 0 1104 0 0 0 0 0 0 0 0 0 0 0 769.313
220 18.432 36 10 protocol 7.5 670 0 0 1142 0 0 0 0 0 0 0 0 0 0 0 766.1
221 18.432 36 10 protocol 7.5 670 0 0 1108 0 0 0 0 0 0 0 0 0 0 0 762.183
222 18.432 36 10 protocol 7.5 670 0 0 1144 0 0 0 0 0 0 0 0 0 0 0 758.983
223 18.432 36 10 protocol 7.5 670 0 0 1180 0 0 0 0 0 0 0 0 0 0 0 755.808
224 18.432 36 10 protocol 7.5 670 0 0 1190 0 0 0 0 0 0 0 0 0 0 0 752.68
225 18.432 36 10 protocol 7.5 670 0 0 1102 0 0 0 0 0 0 0 0 0 0 0 749.576
226 18.432 36 10 protocol 7.5 670 0 0 1162 0 0 0 0 0 0 0 0 0 0 0 746.197
227 18.432 36 10 protocol 7.5 670 0 0 1096 0 0 0 0 0 0 0 0 0 0 0 742.726
228 18.432 36 10 protocol 7.5 670 0 0 1192 0 0 0 0 0 0 0 0 0 0 0 739.423
229 18.432 36 10 protocol 7.5 670 0 0 1364 0 0 0 0 0 0 0 0 0 0 0 736.105
230 18.432 36 10 protocol 7.5 670 0 0 1433 0 0 0 0 0 0 0 0 0 0 0 732.815
231 18.432 36 10 protocol 7.5 670 0 0 1338 0 0 0 0 0 0 0 0 0 0 0 728.884
232 18.432 36 10 protocol 7.5 670 0 0 1202 0 0 0 0 0 0 0 0 0 0 0 725.424
233 17.408 34 10 protocol 7.5 670 0 0 1186 0 0 0 0 0 0 0 0 0 0 0 720.683
234 18.944 37 10 protocol 7.5 670 0 0 1134 0 0 0 0 0 0 0 0 0 0 0 716.714
235 17.408 34 10 protocol 7.5 670 0 0 1174 0 0 0 0 0 0 0 0 0 0 0 712.58
236 18.432 36 10 protocol 7.5 670 0 0 1157 0 0 0 0 0 0 0 0 0 0 0 706.599
237 18.432 36 10 protocol 7.5 670 0 0 1185 0 0 0 0 0 0 0 0 0 0 0 703.016
238 18.432 36 10 protocol 7.5 670 0 0 1137 0 0 0 0 0 0 0 0 0 0 0 699.816
239 18.432 36 10 protocol 7.5 670 0 0 1204 0 0 0 0 0 0 0 0 0 0 0 696.571
240 17.92 35 10 protocol 7.5 670 0 0 1267 0 0 0 0 0 0 0 0 0 0 0 693.176
241 18.432 36 10 protocol 7.5 670 0 0 1301 0 0 0 0 0 0 0 0 0 0 0 688.144
242 17.92 35 10 protocol 7.5 670 0 0 1319 0 0 0 0 0 0 0 0 0 0 0 684.674
243 16.896 33 10 protocol 7.5 670 0 0 1320 0 0 0 0 0 0 0 0 0 0 0 679.292
244 18.432 36 10 protocol 7.5 670 0 0 1190 0 0 0 0 0 0 0 0 0 0 0 675.416
